@relation openjpa\Release_21\train
@attribute LOC numeric
@attribute LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute N_AUTH numeric
@attribute NR numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FAN_OUT numeric
@attribute METHOD_COMPLEXITY numeric
@attribute IS_BUGGY {'Yes', 'No'}
@data
285,295,10,2,2,282,147.5,285,282,142.5,3,33,No
235,13,10,1,1,13,13.0,3,3,3.0,7,10,No
127,13,10,1,1,13,13.0,3,3,3.0,3,10,No
52,13,10,1,1,13,13.0,3,3,3.0,0,5,No
132,13,10,1,1,13,13.0,3,3,3.0,2,16,No
91,13,10,1,1,13,13.0,3,3,3.0,4,5,No
187,13,10,1,1,13,13.0,3,3,3.0,4,14,No
499,13,10,1,1,13,13.0,3,3,3.0,11,72,No
40,13,10,1,1,13,13.0,3,3,3.0,1,4,No
80,13,10,1,1,13,13.0,3,3,3.0,0,9,No
37,13,10,1,1,13,13.0,3,3,3.0,0,2,No
138,13,10,1,1,13,13.0,3,3,3.0,1,13,No
110,13,10,1,1,13,13.0,3,3,3.0,3,12,No
70,13,10,1,1,13,13.0,3,3,3.0,2,1,No
91,13,10,1,1,13,13.0,3,3,3.0,0,7,No
65,13,10,1,1,13,13.0,3,3,3.0,0,6,No
961,58,52,2,3,40,19.333333333333332,80,40,26.666666666666668,24,87,Yes
35,13,10,1,1,13,13.0,3,3,3.0,0,6,No
72,13,10,1,1,13,13.0,3,3,3.0,1,12,No
41,13,10,1,1,13,13.0,3,3,3.0,0,1,No
43,13,10,1,1,13,13.0,3,3,3.0,0,3,No
131,13,10,1,1,13,13.0,3,3,3.0,5,15,No
117,13,10,1,1,13,13.0,3,3,3.0,2,9,No
54,13,10,1,1,13,13.0,3,3,3.0,1,7,No
56,13,10,1,1,13,13.0,3,3,3.0,0,4,No
619,13,10,1,1,13,13.0,3,3,3.0,18,60,No
650,19,14,2,2,13,9.5,5,3,2.5,0,80,Yes
87,13,10,1,1,13,13.0,3,3,3.0,2,9,No
70,13,10,1,1,13,13.0,3,3,3.0,0,7,No
198,41,10,2,3,25,13.666666666666666,31,25,10.333333333333334,9,12,No
47,13,10,1,1,13,13.0,3,3,3.0,0,4,No
37,13,10,1,1,13,13.0,3,3,3.0,0,3,No
137,13,10,1,1,13,13.0,3,3,3.0,5,13,No
170,15,12,2,2,13,7.5,3,3,1.5,9,20,No
172,13,10,1,1,13,13.0,3,3,3.0,2,2,No
47,13,10,1,1,13,13.0,3,3,3.0,0,1,No
330,20,13,2,2,13,10.0,7,4,3.5,18,30,No
68,14,11,2,2,13,7.0,3,3,1.5,2,6,No
152,13,10,1,1,13,13.0,3,3,3.0,6,13,No
94,17,10,2,2,13,8.5,7,4,3.5,0,0,No
342,14,11,2,2,13,7.0,3,3,1.5,4,14,No
278,13,10,1,1,13,13.0,3,3,3.0,5,21,No
91,13,10,1,1,13,13.0,3,3,3.0,0,0,No
52,13,10,1,1,13,13.0,3,3,3.0,0,1,No
145,13,10,1,1,13,13.0,3,3,3.0,8,26,No
122,13,10,1,1,13,13.0,3,3,3.0,6,10,No
79,13,10,1,1,13,13.0,3,3,3.0,0,1,No
74,13,10,1,1,13,13.0,3,3,3.0,0,6,No
51,13,10,1,1,13,13.0,3,3,3.0,0,1,No
113,13,10,1,1,13,13.0,3,3,3.0,4,5,No
263,13,10,1,1,13,13.0,3,3,3.0,11,24,No
90,29,188,2,4,13,7.25,171,162,42.75,3,7,No
230,54,51,4,5,38,10.8,77,37,15.4,4,12,Yes
104,18,11,2,3,13,6.0,7,4,2.3333333333333335,0,4,No
41,13,10,1,1,13,13.0,3,3,3.0,0,1,No
70,13,10,1,1,13,13.0,3,3,3.0,6,1,No
38,13,10,1,1,13,13.0,3,3,3.0,0,0,No
126,28,13,2,2,15,14.0,15,12,7.5,5,9,No
890,29,34,2,2,16,14.5,11,8,5.5,45,36,No
116,13,10,1,1,13,13.0,3,3,3.0,0,18,No
95,13,10,1,1,13,13.0,3,3,3.0,0,4,No
34,13,10,1,1,13,13.0,3,3,3.0,0,1,No
104,13,10,1,1,13,13.0,3,3,3.0,0,16,No
37,13,10,1,1,13,13.0,3,3,3.0,0,1,No
177,13,10,1,1,13,13.0,3,3,3.0,0,30,No
62,13,10,1,1,13,13.0,3,3,3.0,4,5,No
466,13,10,1,1,13,13.0,3,3,3.0,18,44,No
170,13,10,1,1,13,13.0,3,3,3.0,9,4,No
52,13,10,1,1,13,13.0,3,3,3.0,0,2,No
373,13,10,1,1,13,13.0,3,3,3.0,12,40,No
203,13,10,1,1,13,13.0,3,3,3.0,3,10,No
37,13,10,1,1,13,13.0,3,3,3.0,0,1,No
42,13,10,1,1,13,13.0,3,3,3.0,0,2,No
176,13,10,1,1,13,13.0,3,3,3.0,1,27,No
93,13,10,1,1,13,13.0,3,3,3.0,0,0,No
51,13,10,1,1,13,13.0,3,3,3.0,0,5,No
387,15,11,2,2,13,7.5,4,3,2.0,14,21,No
38,13,10,1,1,13,13.0,3,3,3.0,0,1,No
3044,44,29,3,10,13,4.4,25,6,2.5,107,203,No
145,13,10,1,1,13,13.0,3,3,3.0,5,13,Yes
257,13,10,1,1,13,13.0,3,3,3.0,13,33,No
1474,14,10,2,2,13,7.0,4,3,2.0,51,91,No
36,13,10,1,1,13,13.0,3,3,3.0,0,2,No
174,13,10,1,1,13,13.0,3,3,3.0,11,8,No
210,13,10,1,1,13,13.0,3,3,3.0,5,12,No
65,13,10,1,1,13,13.0,3,3,3.0,0,1,No
532,13,10,1,1,13,13.0,3,3,3.0,21,18,No
33,13,10,1,1,13,13.0,3,3,3.0,0,2,No
211,13,10,1,1,13,13.0,3,3,3.0,15,13,No
446,13,10,1,1,13,13.0,3,3,3.0,7,29,No
230,27,10,2,2,14,13.5,17,14,8.5,4,25,No
143,18,13,2,2,13,9.0,5,3,2.5,9,10,No
628,13,10,1,1,13,13.0,3,3,3.0,31,33,No
55,13,10,1,1,13,13.0,3,3,3.0,0,1,No
70,13,10,1,1,13,13.0,3,3,3.0,2,6,No
71,13,10,1,1,13,13.0,3,3,3.0,1,6,No
38,13,10,1,1,13,13.0,3,3,3.0,0,4,No
89,13,10,1,1,13,13.0,3,3,3.0,0,1,No
65,13,10,1,1,13,13.0,3,3,3.0,0,6,No
496,13,10,1,1,13,13.0,3,3,3.0,16,34,No
79,13,10,1,1,13,13.0,3,3,3.0,0,1,No
67,13,10,1,1,13,13.0,3,3,3.0,0,10,No
136,13,10,1,1,13,13.0,3,3,3.0,3,22,Yes
66,13,10,1,1,13,13.0,3,3,3.0,1,10,No
45,13,10,1,1,13,13.0,3,3,3.0,0,1,No
1848,57,31,3,5,17,11.4,26,14,5.2,119,110,No
96,15,12,2,2,13,7.5,3,3,1.5,3,11,No
63,13,10,1,1,13,13.0,3,3,3.0,1,8,No
128,13,10,1,1,13,13.0,3,3,3.0,3,14,No
93,13,10,1,1,13,13.0,3,3,3.0,0,0,No
51,13,10,1,1,13,13.0,3,3,3.0,3,4,No
33,13,10,1,1,13,13.0,3,3,3.0,0,2,No
1578,13,14,2,2,13,6.5,7,4,3.5,108,264,No
272,13,10,1,1,13,13.0,3,3,3.0,14,13,No
1077,17,14,2,2,13,8.5,3,3,1.5,68,35,No
475,33,11,2,2,20,16.5,22,19,11.0,28,28,No
32,13,10,1,1,13,13.0,3,3,3.0,0,2,No
34,14,11,2,2,13,7.0,3,3,1.5,2,2,No
108,13,10,1,1,13,13.0,3,3,3.0,6,12,No
74,13,10,1,1,13,13.0,3,3,3.0,0,9,No
40,13,10,1,1,13,13.0,3,3,3.0,0,1,No
44,13,10,1,1,13,13.0,3,3,3.0,1,5,No
93,13,10,1,1,13,13.0,3,3,3.0,9,9,No
39,13,10,1,1,13,13.0,3,3,3.0,0,1,No
70,13,10,1,1,13,13.0,3,3,3.0,0,6,No
117,30,18,2,4,13,7.5,12,9,3.0,2,17,No
66,13,10,1,1,13,13.0,3,3,3.0,3,6,No
163,13,10,1,1,13,13.0,3,3,3.0,2,14,No
85,13,10,1,1,13,13.0,3,3,3.0,0,4,No
37,13,10,1,1,13,13.0,3,3,3.0,0,1,No
67,13,10,1,1,13,13.0,3,3,3.0,0,6,No
61,13,10,1,1,13,13.0,3,3,3.0,0,4,No
368,13,10,1,1,13,13.0,3,3,3.0,2,50,No
32,13,10,1,1,13,13.0,3,3,3.0,0,1,No
360,80,35,3,3,51,26.666666666666668,45,35,15.0,14,11,No
138,13,10,1,1,13,13.0,3,3,3.0,1,9,No
46,13,10,1,1,13,13.0,3,3,3.0,3,4,No
270,14,11,2,2,13,7.0,3,3,1.5,3,10,No
36,13,10,1,1,13,13.0,3,3,3.0,0,1,No
92,13,10,1,1,13,13.0,3,3,3.0,0,5,No
115,13,10,1,1,13,13.0,3,3,3.0,4,11,No
118,13,10,1,1,13,13.0,3,3,3.0,5,18,No
41,13,10,1,1,13,13.0,3,3,3.0,0,1,No
82,13,10,1,1,13,13.0,3,3,3.0,0,3,No
214,13,10,1,1,13,13.0,3,3,3.0,6,21,No
65,13,10,1,1,13,13.0,3,3,3.0,0,8,No
43,13,10,1,1,13,13.0,3,3,3.0,0,2,No
176,13,10,1,1,13,13.0,3,3,3.0,3,10,No
56,13,10,1,1,13,13.0,3,3,3.0,0,4,No
162,22,14,2,2,13,11.0,8,5,4.0,4,8,No
2314,83,116,3,7,38,11.857142857142858,65,49,9.285714285714286,84,185,Yes
48,13,10,1,1,13,13.0,3,3,3.0,0,3,No
72,14,11,2,2,13,7.0,3,3,1.5,1,9,No
304,17,13,3,3,13,5.666666666666667,4,3,1.3333333333333333,4,13,No
44,13,10,1,1,13,13.0,3,3,3.0,0,3,No
275,28,24,3,3,14,9.333333333333334,4,3,1.3333333333333333,9,19,No
703,13,10,1,1,13,13.0,3,3,3.0,40,60,No
32,13,10,1,1,13,13.0,3,3,3.0,0,2,No
263,42,22,3,4,17,10.5,20,17,5.0,0,28,No
613,19,13,2,2,13,9.5,6,3,3.0,31,75,No
57,13,10,1,1,13,13.0,3,3,3.0,0,3,No
162,13,10,1,1,13,13.0,3,3,3.0,11,18,No
110,13,10,1,1,13,13.0,3,3,3.0,2,19,No
192,13,10,1,1,13,13.0,3,3,3.0,1,32,No
38,13,10,1,1,13,13.0,3,3,3.0,0,1,No
544,13,10,1,1,13,13.0,3,3,3.0,30,58,No
79,13,10,1,1,13,13.0,3,3,3.0,4,4,No
45,13,10,1,1,13,13.0,3,3,3.0,0,2,No
73,13,10,1,1,13,13.0,3,3,3.0,0,0,No
1518,79,14,3,3,45,26.333333333333332,65,41,21.666666666666668,35,105,Yes
59,33,10,1,2,20,16.5,23,20,11.5,0,4,No
196,14,11,2,2,13,7.0,3,3,1.5,6,19,No
49,13,10,1,1,13,13.0,3,3,3.0,1,3,No
246,13,10,1,1,13,13.0,3,3,3.0,15,20,No
140,13,10,1,1,13,13.0,3,3,3.0,9,19,No
37,13,10,1,1,13,13.0,3,3,3.0,0,3,No
43,13,10,1,1,13,13.0,3,3,3.0,0,2,No
231,15,14,2,2,13,7.5,5,3,2.5,13,21,No
94,15,12,2,2,13,7.5,3,3,1.5,1,10,No
53,13,10,1,1,13,13.0,3,3,3.0,0,7,Yes
115,14,11,3,3,13,4.666666666666667,5,3,1.6666666666666667,5,10,Yes
41,13,10,1,1,13,13.0,3,3,3.0,2,2,Yes
129,13,10,1,1,13,13.0,3,3,3.0,0,9,No
184,17,14,3,4,13,4.25,5,3,1.25,6,37,Yes
40,13,10,1,1,13,13.0,3,3,3.0,0,3,No
81,13,10,1,1,13,13.0,3,3,3.0,1,9,No
56,13,10,1,1,13,13.0,3,3,3.0,0,5,Yes
33,13,10,1,1,13,13.0,3,3,3.0,0,2,No
437,20,13,2,2,13,10.0,7,4,3.5,17,42,No
371,17,10,2,2,13,8.5,7,4,3.5,10,38,No
71,13,10,1,1,13,13.0,3,3,3.0,2,9,No
399,13,10,1,1,13,13.0,3,3,3.0,89,75,No
57,13,10,1,1,13,13.0,3,3,3.0,0,5,No
37,13,10,1,1,13,13.0,3,3,3.0,0,1,No
711,17,12,2,2,13,8.5,5,3,2.5,12,73,No
161,13,10,1,1,13,13.0,3,3,3.0,5,6,No
51,13,10,1,1,13,13.0,3,3,3.0,0,4,No
67,97,30,3,5,49,19.4,75,49,15.0,4,7,No
85,13,10,1,1,13,13.0,3,3,3.0,0,8,No
458,13,10,1,1,13,13.0,3,3,3.0,7,32,No
46,13,10,1,1,13,13.0,3,3,3.0,1,3,No
48,13,10,1,1,13,13.0,3,3,3.0,0,5,No
332,13,10,1,1,13,13.0,3,3,3.0,0,31,No
73,13,10,1,1,13,13.0,3,3,3.0,0,10,No
343,13,10,1,1,13,13.0,3,3,3.0,16,14,No
93,13,10,1,1,13,13.0,3,3,3.0,1,11,No
353,14,10,2,2,13,7.0,4,3,2.0,17,44,Yes
282,14,11,2,2,13,7.0,3,3,1.5,0,43,No
948,44,38,2,2,31,22.0,6,3,3.0,34,101,No
40,13,10,1,1,13,13.0,3,3,3.0,0,1,No
937,17,14,2,2,13,8.5,3,3,1.5,14,49,No
138,13,10,1,1,13,13.0,3,3,3.0,2,16,No
270,13,10,1,1,13,13.0,3,3,3.0,24,29,No
59,13,10,1,1,13,13.0,3,3,3.0,0,3,No
707,13,10,1,1,13,13.0,3,3,3.0,8,100,No
90,14,10,2,2,13,7.0,4,3,2.0,1,0,No
97,13,10,1,1,13,13.0,3,3,3.0,2,10,No
1013,13,10,1,1,13,13.0,3,3,3.0,10,131,Yes
427,22,21,2,2,13,11.0,5,3,2.5,9,55,Yes
307,13,10,1,1,13,13.0,3,3,3.0,0,30,No
638,13,10,1,1,13,13.0,3,3,3.0,15,61,Yes
51,13,10,1,1,13,13.0,3,3,3.0,0,4,No
65,15,10,1,2,13,7.5,5,3,2.5,0,14,No
59,13,10,1,1,13,13.0,3,3,3.0,0,7,No
87,13,10,1,1,13,13.0,3,3,3.0,6,4,No
127,13,10,1,1,13,13.0,3,3,3.0,0,7,No
65,13,10,1,1,13,13.0,3,3,3.0,2,2,No
88,29,12,2,3,14,9.666666666666666,17,12,5.666666666666667,2,11,No
286,13,15,2,2,13,6.5,8,5,4.0,1,50,No
68,13,10,1,1,13,13.0,3,3,3.0,0,9,No
72,13,10,1,1,13,13.0,3,3,3.0,0,9,No
75,13,10,1,1,13,13.0,3,3,3.0,0,1,No
49,13,10,1,1,13,13.0,3,3,3.0,1,3,No
52,13,10,1,1,13,13.0,3,3,3.0,0,1,No
277,24,11,2,2,13,12.0,13,10,6.5,6,48,No
136,13,10,1,1,13,13.0,3,3,3.0,0,13,No
235,13,10,1,1,13,13.0,3,3,3.0,7,23,No
326,27,20,3,4,13,6.75,7,3,1.75,19,25,Yes
43,13,10,1,1,13,13.0,3,3,3.0,0,2,No
76,13,10,1,1,13,13.0,3,3,3.0,0,0,No
191,20,13,2,2,13,10.0,7,4,3.5,9,13,No
156,32,19,3,3,13,10.666666666666666,13,10,4.333333333333333,8,9,Yes
848,13,10,1,1,13,13.0,3,3,3.0,131,100,No
717,49,11,3,4,18,12.25,38,18,9.5,16,101,No
45,13,10,1,1,13,13.0,3,3,3.0,0,2,No
438,13,10,1,1,13,13.0,3,3,3.0,7,61,No
520,21,19,2,2,13,10.5,4,3,2.0,25,31,No
41,13,10,1,1,13,13.0,3,3,3.0,0,3,No
98,13,10,1,1,13,13.0,3,3,3.0,3,6,No
103,13,10,1,1,13,13.0,3,3,3.0,4,9,No
58,13,10,1,1,13,13.0,3,3,3.0,0,5,No
147,17,20,2,2,13,8.5,9,6,4.5,6,19,No
346,13,10,1,1,13,13.0,3,3,3.0,19,17,No
148,13,10,1,1,13,13.0,3,3,3.0,4,16,No
228,259,31,3,4,230,64.75,268,230,67.0,7,12,No
44,13,10,1,1,13,13.0,3,3,3.0,0,1,No
176,14,12,2,2,13,7.0,4,3,2.0,5,18,No
731,33,50,3,3,20,11.0,23,16,7.666666666666667,72,150,No
44,13,10,1,1,13,13.0,3,3,3.0,1,1,No
170,15,12,2,2,13,7.5,3,3,1.5,9,20,No
62,13,10,1,1,13,13.0,3,3,3.0,0,2,No
80,13,10,1,1,13,13.0,3,3,3.0,0,10,No
173,13,10,1,1,13,13.0,3,3,3.0,5,7,No
37,13,10,1,1,13,13.0,3,3,3.0,1,3,No
175,13,10,1,1,13,13.0,3,3,3.0,2,20,No
49,13,10,1,1,13,13.0,3,3,3.0,0,1,No
348,13,10,1,1,13,13.0,3,3,3.0,22,31,No
62,13,10,1,1,13,13.0,3,3,3.0,3,6,No
31,13,10,1,1,13,13.0,3,3,3.0,0,1,No
527,19,17,2,2,13,9.5,4,3,2.0,13,70,Yes
133,13,10,1,1,13,13.0,3,3,3.0,6,7,No
42,13,10,1,1,13,13.0,3,3,3.0,0,2,No
363,49,12,2,2,36,24.5,37,34,18.5,4,50,No
54,13,10,1,1,13,13.0,3,3,3.0,0,5,No
70,20,15,1,3,13,6.666666666666667,5,3,1.6666666666666667,0,6,No
65,13,10,1,1,13,13.0,3,3,3.0,0,1,No
141,13,10,1,1,13,13.0,3,3,3.0,2,23,No
197,13,10,1,1,13,13.0,3,3,3.0,7,31,No
37,13,10,1,1,13,13.0,3,3,3.0,0,1,No
188,13,10,1,1,13,13.0,3,3,3.0,1,26,No
177,13,10,1,1,13,13.0,3,3,3.0,7,13,No
192,13,10,1,1,13,13.0,3,3,3.0,0,27,No
728,13,10,1,1,13,13.0,3,3,3.0,18,75,No
101,13,10,1,1,13,13.0,3,3,3.0,0,18,No
197,13,10,1,1,13,13.0,3,3,3.0,4,28,No
172,13,10,1,1,13,13.0,3,3,3.0,12,9,No
97,15,12,2,2,13,7.5,3,3,1.5,3,11,No
110,13,10,1,1,13,13.0,3,3,3.0,0,16,No
155,13,10,1,1,13,13.0,3,3,3.0,2,11,No
107,13,10,1,1,13,13.0,3,3,3.0,2,5,No
678,17,14,2,2,13,8.5,3,3,1.5,22,67,No
66,13,10,1,1,13,13.0,3,3,3.0,1,10,No
741,13,10,1,1,13,13.0,3,3,3.0,12,74,Yes
115,13,10,1,1,13,13.0,3,3,3.0,3,5,No
54,15,13,1,2,13,7.5,4,3,2.0,0,6,No
584,13,10,1,1,13,13.0,3,3,3.0,12,70,No
63,13,10,1,1,13,13.0,3,3,3.0,0,6,No
172,13,10,1,1,13,13.0,3,3,3.0,5,13,No
94,13,10,1,1,13,13.0,3,3,3.0,4,13,No
127,13,10,1,1,13,13.0,3,3,3.0,4,12,No
142,13,10,1,1,13,13.0,3,3,3.0,0,16,No
71,13,10,1,1,13,13.0,3,3,3.0,0,7,No
46,13,10,1,1,13,13.0,3,3,3.0,0,4,No
308,13,10,1,1,13,13.0,3,3,3.0,5,40,No
218,73,23,2,2,60,36.5,50,47,25.0,5,10,No
73,13,10,1,1,13,13.0,3,3,3.0,1,7,No
106,13,10,1,1,13,13.0,3,3,3.0,0,15,No
485,13,10,1,1,13,13.0,3,3,3.0,14,9,No
235,17,14,2,2,13,8.5,3,3,1.5,6,18,Yes
132,32,16,2,3,16,10.666666666666666,16,12,5.333333333333333,6,12,Yes
193,13,10,1,1,13,13.0,3,3,3.0,7,28,No
140,13,10,1,1,13,13.0,3,3,3.0,3,10,No
208,13,10,1,1,13,13.0,3,3,3.0,1,22,Yes
58,13,10,1,1,13,13.0,3,3,3.0,1,4,No
140,13,10,1,1,13,13.0,3,3,3.0,2,16,No
97,13,10,1,1,13,13.0,3,3,3.0,2,9,No
336,13,10,1,1,13,13.0,3,3,3.0,3,35,No
161,13,10,1,1,13,13.0,3,3,3.0,1,25,No
46,13,10,1,1,13,13.0,3,3,3.0,0,2,No
334,13,10,1,1,13,13.0,3,3,3.0,13,19,Yes
39,13,10,1,1,13,13.0,3,3,3.0,0,1,No
196,77,46,4,7,24,11.0,63,21,9.0,4,12,No
536,13,10,1,1,13,13.0,3,3,3.0,5,92,No
46,13,10,1,1,13,13.0,3,3,3.0,0,4,No
59,13,10,1,1,13,13.0,3,3,3.0,0,6,No
132,13,10,1,1,13,13.0,3,3,3.0,3,22,Yes
114,13,10,1,1,13,13.0,3,3,3.0,1,11,No
39,13,10,1,1,13,13.0,3,3,3.0,0,1,No
64,13,10,1,1,13,13.0,3,3,3.0,2,5,No
75,13,10,1,1,13,13.0,3,3,3.0,0,7,No
48,13,10,1,1,13,13.0,3,3,3.0,0,1,No
53,13,10,1,1,13,13.0,3,3,3.0,0,6,No
203,13,10,1,1,13,13.0,3,3,3.0,15,8,No
81,13,10,1,1,13,13.0,3,3,3.0,0,13,No
262,13,10,1,1,13,13.0,3,3,3.0,6,15,No
140,13,10,1,1,13,13.0,3,3,3.0,2,18,No
81,13,10,1,1,13,13.0,3,3,3.0,0,9,No
53,13,10,1,1,13,13.0,3,3,3.0,0,1,No
360,13,10,1,1,13,13.0,3,3,3.0,10,26,No
57,15,11,2,2,13,7.5,4,3,2.0,0,4,No
159,13,10,1,1,13,13.0,3,3,3.0,18,12,No
218,29,24,3,4,13,7.25,9,3,2.25,16,12,No
114,21,14,2,3,13,7.0,7,4,2.3333333333333335,1,17,No
61,13,10,1,1,13,13.0,3,3,3.0,1,2,No
131,13,10,1,1,13,13.0,3,3,3.0,2,10,No
159,13,10,1,1,13,13.0,3,3,3.0,1,20,No
51,13,10,1,1,13,13.0,3,3,3.0,3,4,No
50,13,10,1,1,13,13.0,3,3,3.0,0,1,No
348,60,34,3,5,20,12.0,26,20,5.2,14,41,No
103,13,10,1,1,13,13.0,3,3,3.0,2,7,No
159,13,10,1,1,13,13.0,3,3,3.0,4,11,No
556,99,104,2,5,57,19.8,69,37,13.8,52,40,No
73,13,10,1,1,13,13.0,3,3,3.0,0,1,No
594,628,34,4,4,537,157.0,594,537,148.5,16,46,Yes
93,13,10,1,1,13,13.0,3,3,3.0,2,0,No
52,13,10,1,1,13,13.0,3,3,3.0,0,4,No
51,13,10,1,1,13,13.0,3,3,3.0,3,3,No
45,13,10,1,1,13,13.0,3,3,3.0,0,4,No
218,22,11,2,2,13,11.0,11,8,5.5,14,10,No
51,13,10,1,1,13,13.0,3,3,3.0,0,4,No
257,13,10,1,1,13,13.0,3,3,3.0,9,25,No
111,13,10,1,1,13,13.0,3,3,3.0,0,9,No
76,13,10,1,1,13,13.0,3,3,3.0,8,2,No
702,35,15,3,3,21,11.666666666666666,20,17,6.666666666666667,5,22,Yes
67,13,10,1,1,13,13.0,3,3,3.0,0,8,No
103,13,10,1,1,13,13.0,3,3,3.0,5,12,No
594,13,14,2,2,13,6.5,7,4,3.5,92,122,No
62,13,10,1,1,13,13.0,3,3,3.0,0,4,No
137,13,10,1,1,13,13.0,3,3,3.0,13,8,No
188,13,10,1,1,13,13.0,3,3,3.0,4,22,No
42,13,10,1,1,13,13.0,3,3,3.0,0,3,No
41,13,10,1,1,13,13.0,3,3,3.0,0,1,No
226,13,10,1,1,13,13.0,3,3,3.0,0,30,No
93,13,10,1,1,13,13.0,3,3,3.0,1,7,No
113,13,10,1,1,13,13.0,3,3,3.0,2,7,No
40,13,10,1,1,13,13.0,3,3,3.0,0,1,No
259,25,12,2,4,13,6.25,13,10,3.25,14,14,Yes
259,13,10,1,1,13,13.0,3,3,3.0,3,27,No
60,13,10,1,1,13,13.0,3,3,3.0,1,5,No
575,13,10,1,1,13,13.0,3,3,3.0,2,79,No
36,13,10,1,1,13,13.0,3,3,3.0,0,4,No
103,13,10,1,1,13,13.0,3,3,3.0,2,2,No
1338,54,43,4,6,27,9.0,39,21,6.5,82,41,Yes
1681,86,39,6,10,19,8.6,47,9,4.7,16,54,No
41,13,10,1,1,13,13.0,3,3,3.0,0,1,No
33,13,10,1,1,13,13.0,3,3,3.0,0,2,No
321,13,10,1,1,13,13.0,3,3,3.0,7,22,No
85,13,10,1,1,13,13.0,3,3,3.0,1,8,No
61,25,10,1,2,13,12.5,15,12,7.5,0,7,No
305,15,12,2,2,13,7.5,3,3,1.5,0,43,No
70,13,10,1,1,13,13.0,3,3,3.0,1,6,No
772,783,780,2,2,770,391.5,3,3,1.5,14,173,No
471,481,10,2,2,468,240.5,471,468,235.5,2,56,No
272,14,11,1,1,14,14.0,3,3,3.0,11,47,No
138,57,36,2,4,36,14.25,57,36,14.25,0,15,No
602,19,10,2,2,13,9.5,9,6,4.5,11,10,No
107,13,10,1,1,13,13.0,3,3,3.0,5,7,No
45,13,10,1,1,13,13.0,3,3,3.0,0,3,No
175,13,10,1,1,13,13.0,3,3,3.0,2,19,No
821,117,101,3,5,93,23.4,18,6,3.6,46,49,Yes
162,13,10,1,1,13,13.0,3,3,3.0,1,7,No
75,13,10,1,1,13,13.0,3,3,3.0,0,1,No
64,13,10,1,1,13,13.0,3,3,3.0,2,4,No
3686,237,310,4,13,118,18.23076923076923,181,54,13.923076923076923,167,164,No
162,13,10,1,1,13,13.0,3,3,3.0,0,22,No
171,22,28,3,3,13,7.333333333333333,12,9,4.0,2,10,No
138,47,31,3,4,19,11.75,28,19,7.0,0,19,No
32,13,10,1,1,13,13.0,3,3,3.0,0,2,No
120,120,0,1,1,120,120.0,120,120,120.0,4,3,No
883,13,10,1,1,13,13.0,3,3,3.0,28,105,No
327,13,10,1,1,13,13.0,3,3,3.0,2,6,No
43,13,10,1,1,13,13.0,3,3,3.0,0,4,No
64,13,10,1,1,13,13.0,3,3,3.0,0,6,No
98,13,10,1,1,13,13.0,3,3,3.0,6,10,No
95,13,10,1,1,13,13.0,3,3,3.0,1,11,Yes
951,13,10,1,1,13,13.0,3,3,3.0,178,92,No
83,13,10,1,1,13,13.0,3,3,3.0,1,5,No
107,13,10,1,1,13,13.0,3,3,3.0,1,15,No
406,13,10,1,1,13,13.0,3,3,3.0,12,40,No
77,13,10,1,1,13,13.0,3,3,3.0,0,9,No
532,13,10,1,1,13,13.0,3,3,3.0,21,32,No
60,13,10,1,1,13,13.0,3,3,3.0,0,6,No
36,16,14,2,2,13,8.0,4,3,2.0,2,2,No
64,13,10,1,1,13,13.0,3,3,3.0,1,5,Yes
55,13,10,1,1,13,13.0,3,3,3.0,0,16,No
1030,17,10,2,3,13,5.666666666666667,7,3,2.3333333333333335,50,55,Yes
45,13,10,1,1,13,13.0,3,3,3.0,0,4,No
38,13,10,1,1,13,13.0,3,3,3.0,0,3,No
65,13,10,1,1,13,13.0,3,3,3.0,0,6,No
121,13,10,1,1,13,13.0,3,3,3.0,0,2,No
300,13,10,1,1,13,13.0,3,3,3.0,15,34,No
42,13,10,1,1,13,13.0,3,3,3.0,0,4,No
80,13,10,1,1,13,13.0,3,3,3.0,2,4,No
82,13,10,1,1,13,13.0,3,3,3.0,0,7,No
862,16,13,3,4,13,4.0,3,3,0.75,24,43,No
148,13,10,1,1,13,13.0,3,3,3.0,6,19,No
523,13,10,1,1,13,13.0,3,3,3.0,0,76,No
52,13,10,1,1,13,13.0,3,3,3.0,0,2,No
230,13,10,1,1,13,13.0,3,3,3.0,6,17,No
69,79,10,2,2,66,39.5,69,66,34.5,1,9,No
45,13,10,1,1,13,13.0,3,3,3.0,0,2,No
110,13,10,1,1,13,13.0,3,3,3.0,0,17,No
521,15,12,2,2,13,7.5,3,3,1.5,26,16,No
1194,18,12,2,2,14,9.0,6,3,3.0,86,36,No
149,19,14,2,2,13,9.5,5,3,2.5,22,11,No
138,13,10,1,1,13,13.0,3,3,3.0,0,21,No
52,13,10,1,1,13,13.0,3,3,3.0,0,5,No
942,36,20,4,6,15,6.0,24,12,4.0,61,127,No
312,15,11,2,2,13,7.5,4,3,2.0,6,30,No
54,13,10,1,1,13,13.0,3,3,3.0,0,6,No
45,13,10,1,1,13,13.0,3,3,3.0,0,1,No
