Index;Version ID;Version Name;Date
0;12317843;4.0.0;07/12/2011
1;12319145;4.1.0;13/06/2012
2;12320244;4.2.0;19/01/2013
3;12321757;4.1.1;16/01/2013
4;12323840;4.2.1;27/03/2013
5;12324601;4.2.2;10/10/2013
6;12323267;4.3.0;02/02/2014
7;12325566;4.4.0;16/05/2016
8;12325569;4.2.3;27/06/2014
9;12328755;4.3.1;24/05/2015
10;12333529;4.3.2;17/11/2015
11;12335340;4.5.0;10/08/2017
12;12335749;4.6.0;10/11/2017
13;12341342;4.5.1;10/09/2017
